timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-11 18:00:00+10:00,2646428.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-11 19:00:00+10:00,1993367.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-11 20:00:00+10:00,1790342.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-11 21:00:00+10:00,1798681.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-11 22:00:00+10:00,2034113.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-11 23:00:00+10:00,1799053.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 00:00:00+10:00,1160801.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 01:00:00+10:00,932512.36,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 02:00:00+10:00,1086623.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 03:00:00+10:00,928372.42,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 04:00:00+10:00,1025648.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 05:00:00+10:00,1377870.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 06:00:00+10:00,483308.97,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 07:00:00+10:00,372933.62,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 08:00:00+10:00,56457.848,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 09:00:00+10:00,-142061.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 10:00:00+10:00,-192213.33,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 11:00:00+10:00,-221054.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 12:00:00+10:00,91888.696,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 13:00:00+10:00,317330.03,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 14:00:00+10:00,540484.05,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 15:00:00+10:00,990520.54,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 16:00:00+10:00,1289119.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 17:00:00+10:00,1582478.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 18:00:00+10:00,2781068.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 19:00:00+10:00,2636865.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 20:00:00+10:00,2488541.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 21:00:00+10:00,1891866.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 22:00:00+10:00,2096962.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-12 23:00:00+10:00,2079895.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 00:00:00+10:00,1867787.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 01:00:00+10:00,1986708.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 02:00:00+10:00,1966094.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 03:00:00+10:00,2167110.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 04:00:00+10:00,2535701.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 05:00:00+10:00,4022055.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 06:00:00+10:00,2801403.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 07:00:00+10:00,1557884.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 08:00:00+10:00,789654.47,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 09:00:00+10:00,150905.56,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 10:00:00+10:00,-39788.011,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 11:00:00+10:00,-151153.92,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 12:00:00+10:00,-188138.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 13:00:00+10:00,-230924.04,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 14:00:00+10:00,-219870.68,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 15:00:00+10:00,62873.824,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 16:00:00+10:00,354890.83,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 17:00:00+10:00,3272950.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 18:00:00+10:00,4507444.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 19:00:00+10:00,3835272.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 20:00:00+10:00,3449009.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 21:00:00+10:00,2537485.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 22:00:00+10:00,2363014.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-13 23:00:00+10:00,1989502.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 00:00:00+10:00,1433993.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
